ID	env	paniclelength	numberofprimary	secondarybranchnumber	primarybranchlength	secondarybranchlength	spikeletsperprimarybranch	spikeletspersecondarybranch	spikeletsperpanicle
W212	2014WH	26.63333333	14	34.33333333	11.88333333	2.4	6.666666667	3	178.35
W265	2014WH	NA	NA	NA	NA	NA	NA	NA	178.6764706
W241	2014WH	27.96666667	13	45.33333333	15.23333333	3.8	5.833333333	4	179.7777778
W255	2014WH	28.2	9.666666667	31	13.46666667	3.8	5.666666667	4.333333333	180.2340426
C174	2014WH	25.7	13.66666667	52	10.46666667	2.85	6	3.166666667	181
W247	2014WH	31.13333333	13	55.66666667	15.43333333	4.116666667	6.333333333	4.166666667	181.1842105
W102	2014WH	32.06666667	19.66666667	54.33333333	12.3	2.9	5.5	3.166666667	181.8823529
W163	2014WH	22.26666667	10.66666667	49.66666667	11.51666667	2.766666667	4.833333333	3.333333333	182.1142857
W204	2014WH	29.33333333	12.33333333	41.33333333	14.41666667	2.883333333	6.833333333	3.333333333	182.8372093
W054	2014WH	28.36666667	16.33333333	44.33333333	11.98333333	2.45	6.166666667	3.166666667	183.1794872
W197	2014WH	29.43333333	11.33333333	41.33333333	14.08333333	3.116666667	6.166666667	3.666666667	183.3333333
C176	2014WH	NA	NA	NA	NA	NA	NA	NA	184.8301887
W032	2014WH	27.63333333	13.33333333	36.66666667	14.61666667	3.266666667	6.166666667	4.166666667	185.3809524
C127	2014WH	30.73333333	10.33333333	43.66666667	16.65	3.666666667	5.666666667	4.833333333	185.6315789
C190	2014WH	29.36666667	12.66666667	49	12.93333333	2.75	6.333333333	4	185.65
C090	2014WH	31.23333333	14	50.33333333	15.4	3.816666667	6.333333333	4.333333333	187.3076923
W121	2014WH	32.33333333	15.66666667	48	15.01666667	3.3	6.5	3.5	187.59375
C053	2014WH	32	12.5	51.5	12.825	2.775	5.75	3.25	189.3333333
C108	2014WH	29	13.33333333	49.66666667	13.03333333	2.883333333	6.333333333	3.666666667	189.4081633
W154	2014WH	25.23333333	14.33333333	55.33333333	10.75	2.666666667	6.5	3.5	191.7837838
W069	2014WH	30.06666667	12.66666667	44.33333333	12.35	3.1	5.833333333	3.333333333	192.5609756
W275	2014WH	28.95	17.33333333	55	11.5	1.85	6	3	193.5357143
W113	2014WH	NA	NA	NA	NA	NA	NA	NA	194.4166667
W131	2014WH	32.1	12	45.66666667	14.41666667	3.583333333	6.5	6	195.8372093
W127	2014WH	NA	NA	NA	NA	NA	NA	NA	196.3043478
C201	2014WH	NA	NA	NA	NA	NA	NA	NA	197.7241379
W145	2014WH	31.7	13.5	47.5	10	2.3	6.25	3	198.2040816
C195	2014WH	NA	NA	NA	NA	NA	NA	NA	198.4074074
W213	2014WH	NA	NA	NA	NA	NA	NA	NA	199.18
W031	2014WH	28.8	10	33.33333333	14.2	3.4	5.833333333	3.833333333	200.3
W110	2014WH	NA	NA	NA	NA	NA	NA	NA	200.4347826
W244	2014WH	29.53333333	13.33333333	53.66666667	11.85	3.3	6	3.5	202.8214286
W259	2014WH	29	13	48.33333333	12.55	3.283333333	6.166666667	3.333333333	203.2647059
C186	2014WH	NA	NA	NA	NA	NA	NA	NA	203.4482759
W020	2014WH	23.66666667	11.33333333	48.33333333	11.18333333	2.85	5.666666667	4.666666667	205
C119	2014WH	23.56666667	14.33333333	60.66666667	7.933333333	2.183333333	5.166666667	3.333333333	205.4
W025	2014WH	28.66666667	11.66666667	52	12.03333333	3.466666667	5.666666667	4.333333333	205.4761905
W155	2014WH	27.8	13.66666667	58.66666667	13.16666667	3.083333333	6.5	3.666666667	207.05
W186	2014WH	22.6	12	54.66666667	11.35	2.383333333	5.666666667	4	208.2790698
W195	2014WH	29.16666667	13	60.66666667	14.6	3.666666667	5.333333333	4.666666667	209.16
C200	2014WH	NA	NA	NA	NA	NA	NA	NA	210.962963
C128	2014WH	27.76666667	11	37	13.51666667	3	6	3.166666667	212.3243243
C085	2014WH	32.23333333	14.33333333	44.33333333	9.35	1.816666667	6	3	213.2
W217	2014WH	NA	NA	NA	NA	NA	NA	NA	214.7241379
W014	2014WH	22.06666667	9.666666667	33.33333333	11.13333333	3.25	6	3.5	217.3809524
W015	2014WH	29.96666667	12	54	12.13333333	2.55	6.166666667	3.5	220.0652174
W037	2014WH	NA	NA	NA	NA	NA	NA	NA	226.5555556
W027	2014WH	27.96666667	15.66666667	56.33333333	11.55	2.85	5.833333333	4.666666667	227.0434783
W166	2014WH	25.95	17	67.5	12.95	2.725	5.75	4	231.9393939
C088	2014WH	NA	NA	NA	NA	NA	NA	NA	237.0540541
C132	2014WH	NA	NA	NA	NA	NA	NA	NA	250.3333333
C102	2014WH	NA	NA	NA	NA	NA	NA	NA	252.2857143
W266	2014WH	NA	NA	NA	NA	NA	NA	NA	258.0217391
W285	2014WH	NA	NA	NA	NA	NA	NA	NA	258.92
C096	2014WH	NA	NA	NA	NA	NA	NA	NA	276.675
C051	2014WH	23.73333333	16	62.66666667	9.85	2.716666667	5.166666667	4.166666667	277.7727273
W319	2014WH	NA	NA	NA	NA	NA	NA	NA	281.5882353
C101	2014WH	NA	NA	NA	NA	NA	NA	NA	289.2352941
W167	2014WH	27.56666667	16.66666667	81.66666667	14.75	3.683333333	5.833333333	4.333333333	298.7916667
W218	2014WH	NA	NA	NA	NA	NA	NA	NA	338.516129
C159	2014WH	23.13333333	10	17	10.81666667	2.216666667	5.666666667	2.166666667	NA
C052	2014WH	17.36666667	13.33333333	25.33333333	6.533333333	1.566666667	6	2.5	NA
W090	2014WH	23.83333333	8.666666667	15	10.88333333	2.366666667	6	2.5	NA
W228	2014WH	24.7	12	23.66666667	10.06666667	2.683333333	6	2.5	NA
W278	2014WH	24.9	10.66666667	22	10.05	2.416666667	5.666666667	2.666666667	NA
C010	2014WH	24.93333333	16.66666667	22	8.083333333	1.883333333	6.833333333	2.666666667	NA
C036	2014WH	21.26666667	9	20	9.8	2.916666667	5.666666667	2.833333333	NA
W130	2014WH	18.96666667	6.333333333	10.33333333	8.9	2.483333333	5.833333333	2.833333333	NA
C023	2014WH	24.86666667	10.66666667	19	10.43333333	2.533333333	6	2.833333333	NA
W280	2014WH	28.96666667	9.333333333	18.33333333	11.41666667	2.3	6.5	2.833333333	NA
C153	2014WH	22.06666667	13.66666667	20	8.95	2.166666667	6.666666667	2.833333333	NA
C145	2014WH	20.93333333	10	27	11.51666667	2.783333333	5	3	NA
W063	2014WH	24.03333333	8	17.33333333	10.01666667	2.183333333	5.5	3	NA
W115	2014WH	30.43333333	12	32	11.28333333	2.566666667	5.5	3	NA
W193	2014WH	24.83333333	14.33333333	20.66666667	7.833333333	1.95	5.833333333	3	NA
W298	2014WH	21.46666667	9.666666667	20.66666667	10.76666667	2.85	5.833333333	3	NA
W159	2014WH	21.16666667	12.66666667	29	10.95	2.55	6	3	NA
W292	2014WH	23	8	19.33333333	10.66666667	2.683333333	6	3	NA
W286	2014WH	25.13333333	8.333333333	20	12.05	2.766666667	6	3	NA
W136	2014WH	36.85	13	28.5	11.175	2.05	6.25	3	NA
C181	2014WH	29.73333333	13	31.33333333	9.266666667	2.066666667	6.333333333	3	NA
C058	2014WH	24.7	13.66666667	35.66666667	11.66666667	2.25	6.333333333	3	NA
C173	2014WH	23.16666667	13	31	10.71666667	2.516666667	6.333333333	3	NA
W170	2014WH	26.8	13	30	12.43333333	2.7	6.333333333	3	NA
C100	2014WH	32.3	12	28	11.88333333	2.466666667	6.666666667	3	NA
C121	2014WH	26.46666667	16.33333333	36	12.03333333	2.566666667	6.666666667	3	NA
W103	2014WH	23.23333333	8.333333333	11	9.633333333	2.233333333	6.833333333	3	NA
W097	2014WH	18.65	7	15.5	9.025	1.675	7.5	3	NA
W073	2014WH	24.2	8.333333333	21	11.45	3.15	5	3.166666667	NA
C189	2014WH	25.26666667	12.33333333	36	10.06666667	2.433333333	5.666666667	3.166666667	NA
W002	2014WH	29.05	15.5	32.5	11.16666667	2.5	5.666666667	3.166666667	NA
W235	2014WH	26.43333333	10.33333333	36.66666667	12.98333333	4.566666667	5.666666667	3.166666667	NA
W086	2014WH	25.8	9.666666667	36.66666667	13.2	2.65	5.833333333	3.166666667	NA
W035	2014WH	31.6	11	24	12.98333333	3.133333333	5.833333333	3.166666667	NA
C150	2014WH	19.23333333	12.66666667	36.66666667	7.716666667	1.783333333	6	3.166666667	NA
W100	2014WH	26.4	10.33333333	23.66666667	10.26666667	2.6	6.166666667	3.166666667	NA
C136	2014WH	25.86666667	11.66666667	31.66666667	13.03333333	2.633333333	6.333333333	3.166666667	NA
C042	2014WH	23.43333333	13	42.66666667	11.43333333	1.983333333	6.5	3.166666667	NA
C199	2014WH	26.7	12.33333333	32	12.85	2.616666667	6.5	3.166666667	NA
W030	2014WH	28.23333333	9	30	12.46666667	2.8	6.5	3.166666667	NA
C072	2014WH	27.26666667	14	36	14.23333333	2.866666667	6.5	3.166666667	NA
W042	2014WH	39.33333333	12.66666667	45.33333333	14.76666667	3.1	6.666666667	3.166666667	NA
W294	2014WH	26.13333333	17	34.33333333	9.7	2.233333333	7	3.166666667	NA
W273	2014WH	31.43333333	16	58.33333333	11.45	2.533333333	5.166666667	3.333333333	NA
C006	2014WH	25.4	12.33333333	45.66666667	11.28333333	2.8	5.333333333	3.333333333	NA
C083	2014WH	29.76666667	13.66666667	41	11.98333333	2.383333333	6	3.333333333	NA
C133	2014WH	25.23333333	14.33333333	59	9.266666667	1.633333333	5.333333333	3.5	NA
W064	2014WH	18.53333333	6.666666667	11.66666667	7.75	2.616666667	5.333333333	3.5	NA
W330	2014WH	24.5	10.33333333	25.33333333	11.96666667	2.433333333	6	3.5	NA
W322	2014WH	25.76666667	12.66666667	44.66666667	12.88333333	2.683333333	6	3.5	NA
W194	2014WH	22.56666667	11.33333333	38	12.25	2.916666667	6	3.5	NA
C109	2014WH	23.43333333	13	35.66666667	10.15	2.366666667	5.666666667	3.666666667	NA
W061	2014WH	20.9	10	28.33333333	10.9	2.95	5.666666667	3.666666667	NA
W108	2014WH	21.9	10.33333333	22.33333333	10.21666667	2.933333333	5.833333333	3.666666667	NA
W092	2014WH	26.33333333	11.33333333	32.33333333	10.05	2.266666667	6	3.666666667	NA
W203	2014WH	37.75	14	55	15.975	3.475	5.75	4	NA
C110	2014WH	30.4	14.5	53.5	13.15	3.25	6	4	NA
W142	2014WH	27.96666667	9.666666667	33	12.85	3.333333333	6	4	NA
W010	2014WH	27.8	13	51.33333333	10.8	2.766666667	6.166666667	4.166666667	NA
W140	2014WH	27.06666667	8.666666667	30.66666667	11.75	2.583333333	6.333333333	4.166666667	NA
W089	2014WH	24.36666667	8.333333333	23.33333333	13.06666667	3.283333333	6.5	4.166666667	NA
W068	2014WH	23.76666667	7.666666667	32.66666667	13.4	3.6	5.333333333	4.5	NA
C004	2014WH	37.4	14.5	76	15.875	3.3	5.75	4.5	NA
W287	2014WH	27.36666667	10	31.33333333	12.26666667	3.05	5.833333333	4.666666667	NA
W028	2014WH	30.1	9.333333333	34.33333333	13.23333333	3.966666667	6.166666667	4.666666667	NA
C162	2014WH	28.26666667	9	45.66666667	17.15	4.233333333	5.666666667	4.833333333	NA
C092	2014WH	31.1	12.66666667	49.33333333	16.88333333	4.083333333	6.333333333	5	NA
C106	2014WH	31.75	13.5	70	14.425	2.625	5.25	5.25	NA
C079	2014WH	28.66666667	11.33333333	53.33333333	12.73333333	3.166666667	5.666666667	6.833333333	NA
C008	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C012	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C028	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C029	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C048	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C057	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C089	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C093	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C103	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C111	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C140	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C152	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C154	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C185	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
C196	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W009	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W029	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W047	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W074	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W107	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W141	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W151	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W158	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W226	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W290	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W297	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W321	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W323	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W324	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W325	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W326	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
W328	2014WH	NA	NA	NA	NA	NA	NA	NA	NA
